"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"158.750000","","","Artz en Co","Arnhem",""
"158.750000","","","Ritax","Arnhem",""
"158.750000","","","Pouwels","Millingen aan de Rijn",""
"158.750000","","","Taxi Derksen","Schoonebeek",""
"158.750000","","","Tuinbouwbedrijf M,A,P,J,van  Meijel","Maasbree",""
"158.770000","","","Touringcarbedrijf Van Eerd","Rosmalen",""
"158.770000","","","Bakker","Barendrecht",""
"158.770000","","","Stam","Dordrecht",""
"158.770000","","","Stam","Dordrecht",""
"158.770000","","","De Zeeuw","Gravendeel (s-)",""
"158.770000","","","Van de Merwe","Heinenoord",""
"158.770000","","","Van de Perk","Maasdam",""
"158.770000","","","Spekschate","Borne",""
"158.770000","","","Discovervoer","Berlikum",""
"158.79000","158.79000","C 151,4","Taxi Hilverink","Den Helder","Analoog"
"158.790000","","","Touringcarbedrijf Bolderman  Reizen","Veenendaal",""
"158.790000","","","Taxi van der Bles","Makkum",""
"158.810000","","","Viertax","Helmond",""
"158.810000","","","Stienen","Someren",""
"158.810000","","","Taxi Ratax","Groningen stad",""
"158.810000","","","Pol","Hoogkerk",""
"158.810000","","","Briene","Tiel",""
"158.830000","","","Goedegebuure","Herkingen",""
"158.830000","","","Tromp","Heerhugowaard",""
"158.830000","","","Kramer","Hoorn",""
"158.830000","158.83000","","Atax","Aardenburg",""
"158.830000","158.83000","","Taxi 033","Amersfoort",""
"158.830000","","","Witteveen Wegenbouw (2e kanaal)?","Surhuisterveen",""
"158.830000","","","Taxi Kikkert","Nieuwlande",""
"158.830000","","","Hans van Lugten","Heerlen",""
"158.850000","158.85000","67,0","Taxi Livo","Vlissingen",""
"158.850000","158.85000","","Verbotax","Sint Michielsgestel",""
"158.850000","","","Van der Pol","Woerden",""
"158.850000","","","Taxicentrale West-Friesland","Bovenkarspel",""
"158.850000","","","Verkeersschool Blok-Huls","Zwolle",""
"158.850000","","","Taxi Kranenburg","Ede",""
"158.850000","","","Hunnik","Heelsum",""
"158.87000","158.87000","","Van Bragt Vervoer","Sliedrecht","Analoog"
"158.870000","","","Van Haaien","Drunen",""
"158.870000","","","De Weyert","Boven-Leeuwen",""
"158.870000","","","De Weijer","Tiel",""
"158.870000","","","Walhof","Winterswijk",""
"158.870000","158.87000","","Taxi Gooi en Vecht","Bussum",""
"158.870000","158.87000","","Taxi Yellow Cab","West-Terschelling",""
"158.890000","","","Rutax","Den Bosch",""
"158.890000","","","Rutax","Den Bosch",""
"158.890000","","","Bakker","Barendrecht",""
"158.890000","","","Taxi Baan (niet veel ingebruik)","Rijssen",""
"158.890000","","","Van den Broek","Barneveld",""
"158.890000","","","Taxi Lantink","Klazienaveen",""
"158.890000","","","Takens","Rolde",""
"158.890000","","","Princen","Weert",""
"158.910000","","","Prangers","Leiderdorp",""
"158.910000","","","Hop","Baarn",""
"158.910000","","","Robatax","Spanbroek",""
"158.910000","","","Hoektax","Hoevelaken",""
"158.910000","","","Touringcarbedrijf Beek","Nijkerk",""
"158.910000","","","Briene","Tiel",""
"158.930000","","","Wisselink","Aalten",""
"158.930000","","","Witteveen","Lemmer",""
"158.930000","","","Taxi Eekema","Zwaagwesteinde",""
"158.950000","","","Touringcarbedrijf Van Nistelrooy","Nuland",""
"158.950000","","","Taxi Kling","Oss",""
"158.950000","","","Bouwmans","Uden",""
"158.950000","","","Eurotax","Dordrecht",""
"158.950000","","","Vlasblom","Zwijndrecht",""
"158.950000","","","Markink","Enschede",""
"158.950000","","","Travo","Hengelo",""
"158.97000","158.97000","C 218,1","Taxi Jaffna","Den Helder","Analoog"
"158.970000","","","Gotax","Goirle",""
"158.970000","","","Taxi Van Asselt","Zwammerdam",""
"158.970000","","","Bouwmeester","Hattem",""
"158.990000","","","Beks","Erp",""
"158.990000","","","Bouwmans","Uden",""
"158.990000","","","Ruys","Veghel",""
"158.990000","","","Westerbaan","Dedemsvaart",""
"158.990000","","","De Koning","Velp",""
"158.990000","","","AA-Tax","Roermond",""
"159.010000","","","Grondwerken Gebr,Swinkels","Vlierden",""
"159.030000","","","Taxicentrale Best","Best",""
"159.030000","","","Taxibedrijf Janssen","Oisterwijk",""
"159.030000","","","Theo Middelweert","Harmelen",""
"159.030000","","","RM Taxi","Zwolle",""
"159.030000","","","Rijtax","Bennekom",""
"159.030000","","","Piek","Borculo",""
"159.030000","","","Ten Barge","Eibergen",""
"159.030000","","","Bax","Groenlo",""
"159.030000","","","Touringcarbedrijf Bax","Groenlo",""
"159.050000","","","Verstraaten","Bakel",""
"159.050000","","","Van der Berg","Helmond",""
"159.050000","","","Hebben","Liessel",""
"159.050000","","","Linden","Someren",""
"159.050000","","","? Taxi","Borne",""
"159.050000","","","Oude Wesselink","Bornerbroek",""
"159.050000","","","Poll","Groningen",""
"159.050000","","","Citax","Tiel",""
"159.070000","","","Sonse taxicentrale","Son",""
"159.070000","","","Hezemans","Valkenswaard",""
"159.070000","","","Gelissen","Eygelshoven",""
"159.070000","","","City-Tax","Kerkrade",""
"159.070000","","","Mulder","Stein",""
"159.070000","159.07000","136,5","Van Holten (wordt alleen door de wagens gebruikt)","Arnhem",""
"159.070000","159.07000","100,0","Limpens Bulkvervoer","Elsloo",""
"159.130000","","","Lefier (woningstichting )","Emmen",""
"159.210000","","","Gemeente Meppel","Meppel",""
"159.250000","","","NV Energie Distributiemaatschappi","Emmen",""
"159.450000","","","Theo Middelweert","Harmelen",""
"159.450000","","","Taxi Boehle
","Sint Jansteen
",""
"159.450000","","","Rijksuniversiteit","Groningen stad",""
"159.450000","","","Huberts Wegenbouwbedrijf","Nijmegen",""
"159.450000","","","Loonbedrijf Westra","Franeker",""
"159.450000","","","Roo BV de","Emmen",""
"159.450000","","","Duyts bergingsbedrijf","Nederweert",""
"159.450000","","","Meiter bergingsbedrijf","Hertogenbosch (s-)",""
"159.450000","","","Havensleepdienst Adriaan Kooren","Rotterdam",""
"159.450000","","","Holland Avio transporten","Rotterda",""
"159.450000","","","Pandair transporten","Rotterdam",""
"159.450000","","","Stuwadoorsbedrijf Hanno en Co","Rotterdam",""
"159.450000","","","Van Es Graanfactorie","Rotterdam",""
"159.470000","","","De Regt loonbedrijf","Etten-Leur",""
"159.470000","","","Gaffert transportbedrijf","Veghel",""
"159.470000","","","Van de Hoeven aannemingsbedrijf","Den Haag",""
"159.470000","","","Wavin plastics","Hardenberg",""
"159.470000","","","Verkeersschool Janssen","Velp",""
"159.470000","","","De Bruin rondvaartbedrijf","Ameland",""
"159.470000","","","Loonbedrijf O van der Meulen","Tijnje",""
"159.490000","159.49000","69,3","Rubis Terminal","Rotterdam-Botlek",""
"159.490000","","","Verbo glas- en schildersbedrijf","Eindhoven",""
"159.490000","","","Verpleeghuis De Weerde","Eindhoven",""
"159.490000","","","Milieustraat Gemeente Oss","Oss",""
"159.490000","","","Akzo Zoutchemie","Rotterdam",""
"159.490000","","","Romers Wegenbouw","Rozenburg",""
"159.490000","","","Kreike transportbedrijf","Zwanenburg",""
"159.490000","159.49000","","Hoondert tuincentrum","Ovezande",""
"159.490000","","","Hoogstra bouwbedrijf","Grijpskerk",""
"159.490000","","","Woningstichting SGWG","Grootegast",""
"159.490000","","","Ordelman loodgietersbedrijf","Arnhem",""
"159.490000","","","Verkeersschool Brouwer","Arnhem",""
"159.490000","","","Van Dalen/Hegeman","Huissen",""
"159.490000","","","Primofilm","Swifterband",""
"159.510000","159.51000","","Zandhandel -en Overslagbedrijf Van der Waal Schiehaven","Delft",""
"159.510000","","","Zwaans winkelschip voor scheepsbevoorrading","Dordrecht",""
"159.510000","","","Winterswijk bv containers","Rhoon",""
"159.510000","","","De Vries installatiebedrijf","Alkmaar",""
"159.510000","","","Sleepdienst Henkie Pech","Enschede",""
"159.510000","","","HSA Hollandse Signaalapparaten","Hengelo",""
"159.510000","","","Reym Transport","Zuidbroek",""
"159.510000","","","Loonbedrijf Jan de Vries","Hallum",""
"159.530000","159.53000","110,9","Van der Noort containers kanaal 2","Dongen",""
"159.530000","","","Loonbedrijf van der Post","Aarlanderveen",""
"159.530000","","","Franke installatiebedijf","Bodegraven",""
"159.530000","","","Milieu Express containers","Pijnacker",""
"159.530000","","","Mercurius Verwarming","Rotterdam",""
"159.530000","","","Woningstichting Woonsteede","Wezep",""
"159.530000","","","Schaafsma zandtransport","Appelscha",""
"159.530000","","","Nieuw Spraela Zwakzinnigenzorg","Oostrum",""
"159.530000","","","GGZ Noord en Midden Limburg Vincent van Gogh Instituut","Venray",""
"159.530000","","","Peters loonbedrijf","Venray",""
"159.550000","","","Taxi Bergerhof","Mierlo",""
"159.550000","","","Loonbedrijf Sonnemans","Someren",""
"159.550000","","","Woldijk landbouwbedrijf","Bedum",""
"159.550000","","","Van Dijken loonbedrijf","Middelstum",""
"159.550000","","","Van Eek elektrotrechniek","Waardenburg",""
"159.550000","","","Loonbedrijf van der Gunst","Hallum",""
"159.550000","","","Loonbedrijf Bijlsma","Sint Annaparochie",""
"159.550000","159.55000","","Loonbedrijf J de Heus","Langbroek",""
"159.570000","159.57000","","Van Rhijn Bouw","Katwijk",""
"159.570000","","","Internationaal Transportbedrijf Trommel","Middelharnis",""
"159.570000","","","Van Rumpt transportbedrijf","Sommelsdijk",""
"159.570000","","","Luisman Gokkasten","Nijmegen",""
"159.570000","","","Tijnje loonbedrijf","Siegerswoude",""
"159.570000","","","Veenstra bouwbedrijf","Surhuisterveen",""
"159.570000","","","De Jonge takel- en bergingsbedrijf","Elim",""
"159.590000","","","Van Hoorn aannemingsbedrijf","Rotterdam",""
"159.590000","","","Bungalowpark Muy","De Cocksdorp",""
"159.590000","159.59000","","Camping De Roompot","Kamperland",""
"159.590000","","","Nationaal Sportcentrum Papendal","Arnhem",""
"159.610000","159.61000","123,0","Rederij Wagenborg","Delfzijl",""
"159.610000","","","Hak tranport","Ridderkerk",""
"159.610000","","","Aannemingsbedrijf Vermaire Jack","Breezand",""
"159.610000","","","Openbare werken Epe","Epe",""
"159.610000","","","Loonbedrijf Rypma","Woudsend",""
"159.610000","","","SpareRib Express","Almere",""
"159.610000","","","Roku","Meppel",""
"159.610000","","","Jansen loonbedrijf","Bergen (L)",""
"159.610000","","","Loonbedrijf Kurstjens","Grubbenvorst",""
"159.612500","","","Gebr,Kuppens transport en grondverzet","Budel",""
"159.630000","","","Budelco","Budel",""
"159.630000","","","Brouwers Engelen","Den Bosch",""
"159.630000","","","CTW Riolering","Leiden",""
"159.630000","","","Afkic kinrichting","Rotterdam",""
"159.630000","","","Hoeven en Zn loodgietersbedrijf","Schiedam",""
"159.630000","","","Openbare werken Barneveld","Barneveld",""
"159.630000","","","Gemeente Menaldumadeel","Menaldum",""
"159.630000","","","Bremer W,","Emmen",""
"159.630000","","","Wighers Internationaal transport","Schoonoord",""
"159.650000","","","Internationaal Transportbedrijf Peeman","Middelharnis",""
"159.650000","","","Verkeersschool Bolweg","Alkmaar",""
"159.650000","","","Tuller grondverzet","Bathmen",""
"159.650000","","","Luimstra loonbedrijf","Groningen",""
"159.650000","","","Luimstra","Surhuisterveen",""
"159.650000","","","John Essers bouwbedrijf","Gonsveld",""
"159.670000","","199,5","Loonbedrijf Gebr,Peeters-Mols","Sevenum",""
"159.670000","","91,5","Essent","Venlo",""
"159.670000","","","Gouwens grond-,water- en wegenbouw","Krimpen aan den IJssel",""
"159.670000","","","IHC Holland","Sliedrecht",""
"159.670000","","","Loonbedrijf M,N Hoogschagen","Breezand",""
"159.670000","","","Damen Holland
","Vlissingen
",""
"159.670000","","","Dierenartsenpraktijk","Denekamp",""
"159.670000","159.67000","","ABBOTT","Olst",""
"159.670000","","","Scheepvaartkantoor Eems Dollard","Delfzijl",""
"159.670000","","","Openbare werken Dongeradeel","Dongeradeel",""
"159.670000","","","Kellenaers loonbedrijf","Horst",""
"159.690000","","","Roozen bv scheepproviandering","Dordrecht",""
"159.690000","","","Euser aannemingsbedrijf","Rotterdam",""
"159.690000","","","Mijnster zand en grint","Zwijndrecht",""
"159.690000","159.69000","","Cito transportbedrijf","Nederhorst den Berg",""
"159.690000","","","Woningstichting Ons Belang","Hengelo",""
"159.690000","","","Combi Trans","Boornbergum",""
"159.690000","","","Gunther containervervoer","Swalmen",""
"159.710000","","","Plomp kraanverhuur","Purmerend",""
"159.710000","","","Gemeente Werken Ooststellingwerf","Oosterwolde",""
"159.73000","159.73000","","Loonbedrijf van Vliet","Akersloot","Analoog"
"159.73000","159.7300","","Wavin bedrijfsbeveiliging en BHV","Hardenberg","Analoog"
"159.730000","159.73000","","Blansjaar Kraanverhuur","Wateringen",""
"159.730000","","","Dijkshoorn bouwbedrijf","Den Haag",""
"159.730000","","","De Klein containervervoer","De Bilt",""
"159.730000","159.73000","","Van der Velde loonbedrijf","Kerkwerve",""
"159.730000","","","Gelko Oliehandel","Arnhem",""
"159.730000","","","Verkeersschool Spruitenberg","Arnhem",""
"159.730000","","","Loonbedrijf Kriessels","Duiven",""
"159.730000","","","Loonbedrijf Lolkema","Tijnje",""
"159.750000","","","Ritax Arnhem","Arnhem",""
"159.770000","","","Fruitkwekerij Schreuders","Heijningen",""
"159.770000","","","Betoncentrale De Mark","Oud-Gastel",""
"159.770000","","","Verkeersschool Accuraat","Utrecht",""
"159.770000","","","Velzoer kraanverhuur","Oostwoud",""
"159.790000","","","Loonbedrijf J,H,Berkers-Swinkels","Asten",""
"159.790000","","","Van de Meulenhof fotopersburo","Helmond",""
"159.790000","","","Bolk transport","Almelo",""
"159.790000","","","Pees BV","Steenwijk",""
"159.790000","","","Rijksuniversiteit Groningen","Groningen",""
"159.790000","","","Betoncentrale","Groningen stad",""
"159.790000","","","Loonbedrijf de Haan","Giekerk",""
"159.810000","","","Deka Stuwadoorsbedrijf","Rotterdam",""
"159.810000","","","Bakker tankstation","Ulrum",""
"159.810000","","","Siem Gitsels","Arnhem",""
"159.810000","","","Houterman sleepbedrijf","Lent",""
"159.810000","","","Wigchers transportbedrijf","Schoonoord",""
"159.810000","","","Kauffeld bergingsbedrijf","Roermond",""
"159.830000","","","Cornelder Scheepvaartbedrijf","Rhoon",""
"159.830000","","","Van de Wetering","Rotterdam",""
"159.830000","","","wordt gebruikt aan de zuidkant van Leeuwarden;gebruiker onbekend","Leeuwarden",""
"159.850000","","","GrondNet grond/zand transport","Heerenveen",""
"159.850000","","","De Ruiter transport","Reduzum",""
"159.87000","159.87000","C 141.3","Team Intro Verkeersregelaars (Kanaal 4)","Scheveningen","Analoog"
"159.87000","159.87000","","TT Circuit (CP onderling) 2023","Assen","NXDN"
"159.870000","159.87000","","Portofoonfrequentie voor tijdelijk gebruik ","Landelijk","Analoog"
"159.890000","","","Gemeentelijke Sociale Dienst Leiden","Leiden",""
"159.910000","","","Gebr Ribbers","Raamsdonksveer",""
"159.910000","","","Van Beek","Bunschoten",""
"159.93000","159.93000","","Storno kanaal 1, Havensleepvaart van Maassluis tot Beneluxtunnel (Botlek en Pernis)","Rotterdam","Analoog"
"159.930000","","","Damen Holland
","Vlissingen
",""
"159.970000","","","Akzo Zoutchemie","Rotterdam",""
"160.070000","","","Baauw bouwmaterialen","Vlaardingen",""
"160.106250","160.10625","C 141,3","Koninklijke Belgische Wielrijdersbond  (Radiotour kanaal 2)","Landelijk","Analoog"
"160.110000","160.11000","C 85,4","Koninklijke Roeiers Vereniging De Eendracht KRVE (Rayon Botlek/Pernis)","Rotterdam","Analoog"
"160.150000","160.15000","","Waardetransporten (Datacom plofkoffers)","Landelijk",""
"160.17000","160.17000","","KNAF (Kanaal 1)","Landelijk","Analoog"
"160.17000","160.17000","DCS065","Van de Wetering Internationaal Transport B,V,","Loosdrecht","Analoog"
"160.17000","160.17000","C 162,2","Trigion Traffic Support (Kanaal 2)","Landelijk","Analoog"
"160.17000","160.17000","C 94,8","Ruud Verschoor Verhuur (Evenementen voorzieningen)","Hellevoetsluis","Analoog"
"160.170000","160.17000","","Loonbedrijf Jan van den Bergh","Sint Annen",""
"160.170000","160.17000","88,5","SUEZ Recycling","Groningen stad",""
"160.170000","","","Meulendijk geluids- en videoverhuur","Helmond",""
"160.170000","160.17000","","CHL Netherlands/Christiaan Huygens Laboratorium","Katwijk",""
"160.170000","","","Cemstro schoonmaakbedrijf","Dordrecht",""
"160.170000","","","Groot autoschadebedrijf","Gouda",""
"160.170000","","","Mebin betoncentrale","Krimpen aan den IJssel",""
"160.170000","","","Betonmortelcentrale Mebin","Oud-Beijerland",""
"160.170000","","","Rotterdamse Zeilvereniging","Rotterdam",""
"160.170000","","","Renbode Renair koerierdienst","Rozenburg",""
"160.170000","160.17000","","Kondor-Wessels/Volker Stevin wegenbouw","Sluiskil",""
"160.170000","","","Hartman tuinmeubelen","Enschede",""
"160.170000","","","Goris benzinehandel","Groningen",""
"160.170000","","","Gelredome concerten/evenementen","Arnhem",""
"160.170000","","","Touringcarbedrijf Bax","Groenlo",""
"160.170000","","","Stichting Locale Omroep Radio Eenhoorn","Menaldum",""
"160.170000","","","Stichting Palet (tbv bewaking Nijstatenlan Graldastate MSF)","Menaldum",""
"160.170000","","","Ricas opleidingscentrum  voor BHV en Brandweer (bij de Wierde)","Oudehaske",""
"160.170000","","","Klaas de Boer oliehandel","Urk",""
"160.170000","","","Fuhler BV Gebr","Emmen",""
"160.170000","","","Natuurwacht  kan 1","Venlo",""
"160.170000","160.17000","","Van Kaathoven Afvalbeheer","Sint-Oedenrode",""
"160.170000","160.17000","91,5","Van Nieuwenhuyzen Agro Service en Cultuurtechniek","Ten Post",""
"160.170000","160.17000","97,4","Taxi Ameland / De Boer Personenvervoer","Ameland",""
"160.170000","","D065","Jager sloop en grondwerken dieplader transport?","Midwolde",""
"160.210000","","","Gelredome concerten/evenementen","Arnhem",""
"160.23000","160.23000","","Storno kanaal 3, Havensleepvaart Oost van Quarantaineplaats (Waalhaven en Stad)","Rotterdam","Analoog"
"160.270000","","","Steenkorrel Recycling","Amsterdam",""
"160.29000","160.29000","","Castricumse Reddingsbrigade De Strandlopers","Castricum","NXDN"
"160.29000","160.29000","","Vrijwillige Reddingsbrigade Bergen","Bergen aan Zee","NXDN"
"160.290000","160.29000","71,9","Reddingsbrigade Nederland kanaal 6/oranje grootschalige inzet/koppelkanaal","Landelijk",""
"160.33000","160.33000","","Storno kanaal 4, Havensleepvaart Ten Oosten van de EECV","Rotterdam","Analoog"
"160.370000","","","Akzo Zoutchemie","Rotterdam",""
"160.390000","160.39000","","Brinks Waardetransport (Portofoons geldlopers)","Landelijk",""
"160.390000","160.39000","","G4S Waardetransporten (Portofoons geldlopers)","Landelijk",""
"160.390000","160.39000","218,1","SecurCash Waardetransport (Portofoons geldlopers)","Landelijk",""
